title;budget;runtime;release_year;is_us_production;genre_Action;genre_Adventure;genre_Animation;genre_Comedy;genre_Crime;genre_Documentary;genre_Drama;genre_Family;genre_Fantasy;genre_Foreign;genre_History;genre_Horror;genre_Music;genre_Mystery;genre_Romance;genre_Science_Fiction;genre_TV_Movie;genre_Thriller;genre_War;genre_Western;popularity
Joy Ride;23000000;97.0;2001.0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;11.183197
The Adventurer: The Curse of the Midas Box;25000000;99.0;2013.0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;8.842722
Anywhere But Here;23000000;114.0;1999.0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;8.976738
Haywire;23000000;93.0;2011.0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;26.257951
Jaws: The Revenge;23000000;89.0;1987.0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;12.777008
The End of the Affair;23000000;102.0;1999.0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;6.921263
Harley Davidson and the Marlboro Man;23000000;98.0;1991.0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;12.869436
In the Valley of Elah;23000000;124.0;2007.0;1;0;0;0;0;1;0;1;0;0;0;1;0;0;1;0;0;0;1;0;0;15.676123
Forsaken;11000000;90.0;2015.0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;11.071522
Cheri;23000000;86.0;2009.0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;5.494047
Vanity Fair;23000000;141.0;2004.0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;6.618149
Bodyguards and Assassins;23000000;139.0;2009.0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;7.876883
1408;25000000;104.0;2007.0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;35.169779
Spaceballs;22700000;96.0;1987.0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;39.890798
The Water Diviner;22500000;112.0;2014.0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;22.096286
Ghost;22000000;127.0;1990.0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;1;1;0;0;1;0;0;41.967005
There's Something About Mary;23000000;119.0;1998.0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;57.110486
The Santa Clause;22000000;97.0;1994.0;1;0;0;0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;16.234053
The Rookie;20000000;127.0;2002.0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;11.263361
The Game Plan;22000000;110.0;2007.0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;20.699212
The Bridges of Madison County;24000000;135.0;1995.0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;17.606087
The Animal;22000000;84.0;2001.0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13.786075
Gandhi;22000000;191.0;1982.0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;35.227212
The Hundred-Foot Journey;22000000;122.0;2014.0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;27.898438
The Net;22000000;114.0;1995.0;1;1;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;23.218144
I Am Sam;22000000;132.0;2001.0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;26.071644
Son of God;22000000;138.0;2014.0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;9.175762
Underworld;22000000;121.0;2003.0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;81.829237
Derailed;22000000;108.0;2005.0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;17.7091
The Informant!;22000000;108.0;2009.0;1;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;17.772518
Shadowlands;22000000;131.0;1993.0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;5.609755
Deuce Bigalow: European Gigolo;22000000;83.0;2005.0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10.259461
Delivery Man;26000000;105.0;2013.0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30.114383
Saving Silverman;22000000;90.0;2001.0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;12.887673
Diary of a Wimpy Kid: Dog Days;22000000;94.0;2012.0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;13.410919
Jay and Silent Bob Strike Back;22000000;104.0;2001.0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21.865021
The Glass House;30000000;106.0;2001.0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;9.448517
Hail, Caesar!;22000000;106.0;2016.0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;39.006187
Josie and the Pussycats;22000000;98.0;2001.0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;6.404571
Homefront;22000000;100.0;2013.0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;35.737655
The Little Vampire;22000000;95.0;2000.0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;4.365196
I Heart Huckabees;22000000;106.0;2004.0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;14.925633
RoboCop 3;22000000;104.0;1993.0;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;14.725467
Dudley Do-Right;70000000;77.0;1999.0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;8.792054
The Transporter Refueled;25000000;96.0;2015.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;25.002715
Black Book;21000000;145.0;2006.0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;13.906611
Joyeux Noël;22000000;116.0;2005.0;1;0;0;0;0;0;0;1;0;0;0;1;0;1;0;1;0;0;0;1;0;13.960945
Hit & Run;2000000;100.0;2012.0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;16.668854
Before I Go to Sleep;22000000;92.0;2014.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;48.784734
Sorcerer;22000000;121.0;1977.0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;9.088209
Stone;22000000;105.0;2010.0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;12.445176
Out of the Furnace;22000000;116.0;2013.0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;29.230298
Michael Clayton;25000000;119.0;2007.0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;18.961323
Arlington Road;21500000;117.0;1999.0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;12.819447
Underdogs;22000000;106.0;2013.0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;14.866351
To Rome with Love;17000000;111.0;2012.0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;15.013386
Firefox;18000000;136.0;1982.0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;8.700565
South Park: Bigger, Longer & Uncut;21000000;81.0;1999.0;1;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;27.197799
Death at a Funeral;9000000;90.0;2007.0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;20.410354
Teenage Mutant Ninja Turtles III;21000000;96.0;1993.0;1;1;1;0;1;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;10.207065
Hardball;32000000;106.0;2001.0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;5.683281
Silver Linings Playbook;21000000;122.0;2012.0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;63.599973
Freedom Writers;21000000;123.0;2007.0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;17.746981
The Transporter;21000000;92.0;2002.0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;34.433521
Never Back Down;20000000;115.0;2008.0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;26.21425
The Rage: Carrie 2;21000000;104.0;1999.0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;4.781538
Away We Go;17000000;98.0;2009.0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;10.13559
Swing Vote;21000000;120.0;2008.0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;5.815881
Moonlight Mile;21000000;117.0;2002.0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;8.982335
Tinker Tailor Soldier Spy;30000000;127.0;2011.0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;33.649652
The Beaver;21000000;91.0;2011.0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;13.847872
The Best Little Whorehouse in Texas;35000000;114.0;1982.0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.189378
eXistenZ;15000000;97.0;1999.0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;21.928025
Raiders of the Lost Ark;18000000;115.0;1981.0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;68.159596
Home Alone 2: Lost in New York;18000000;120.0;1992.0;1;0;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;81.487685
Close Encounters of the Third Kind;20000000;135.0;1977.0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;52.456505
Pulse;38000000;90.0;2006.0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;9.662715
Beverly Hills Cop II;20000000;100.0;1987.0;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25.28436
Bringing Down the House;20000000;105.0;2003.0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.351385
The Silence of the Lambs;19000000;119.0;1991.0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;18.174804
Wayne's World;20000000;94.0;1992.0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;21.815122
Jackass 3D;20000000;94.0;2010.0;1;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20.99174
Jaws 2;20000000;116.0;1978.0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;19.636044
Beverly Hills Chihuahua;20000000;91.0;2008.0;1;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;12.25264
The Conjuring;13000000;112.0;2013.0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;49.975409
Are We There Yet?;32000000;95.0;2005.0;1;0;1;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;13.590677
Tammy;20000000;97.0;2014.0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21.657563
School of Rock;35000000;108.0;2003.0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;43.057323
Mortal Kombat;18000000;101.0;1995.0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;16.470895
White Chicks;37000000;109.0;2004.0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28.703007
The Descendants;20000000;115.0;2011.0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;40.903931
Holes;20000000;117.0;2003.0;1;0;1;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;22.001408
12 Years a Slave;20000000;134.0;2013.0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;95.9229
Drumline;20000000;118.0;2002.0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;4.748929
Why Did I Get Married Too?;20000000;121.0;2010.0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2.986286
Edward Scissorhands;20000000;105.0;1990.0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;47.51363
Me Before You;20000000;110.0;2016.0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;53.161905
The French Connection;1800000;104.0;1971.0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;15.978136
Bad Moms;20000000;100.0;2016.0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42.512296
Date Movie;20000000;83.0;2006.0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10.098722
Return to Never Land;20000000;72.0;2002.0;1;0;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;15.341196
Selma;20000000;127.0;2014.0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;29.023184
The Jungle Book 2;20000000;72.0;2003.0;1;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;19.819893
Boogeyman;20000000;89.0;2005.0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;1;0;0;11.62423
Premonition;20000000;96.0;2007.0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;22.049787
The Tigger Movie;30000000;77.0;2000.0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;9.829859
Orphan;20000000;123.0;2009.0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;29.295801
Max;20000000;111.0;2015.0;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;14.136476
Epic Movie;20000000;86.0;2007.0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.064638
Spotlight;20000000;128.0;2015.0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;41.503588
Lakeview Terrace;20000000;110.0;2008.0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;20.495749
The Grudge 2;20000000;102.0;2006.0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;13.906944
How Stella Got Her Groove Back;20000000;124.0;1998.0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;2.003047
Man of the Year;20000000;115.0;2006.0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;11.203335
The Black Hole;20000000;98.0;1979.0;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;8.265317
The American;20000000;104.0;2010.0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;18.632156
Selena;20000000;127.0;1997.0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;6.92592
Vampires Suck;20000000;82.0;2010.0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;17.165039
Babel;25000000;143.0;2006.0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;25.785925
This Is Where I Leave You;19800000;103.0;2014.0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;20.311684
Doubt;20000000;104.0;2008.0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;20.975165
Team America: World Police;32000000;98.0;2004.0;1;1;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;26.509175
Texas Chainsaw 3D;20000000;92.0;2013.0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;26.497025
Scary Movie 5;20000000;86.0;2013.0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36.819044
Paint Your Wagon;20000000;158.0;1969.0;1;1;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;7.902536
Milk;20000000;128.0;2008.0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;30.909699
Risen;20000000;107.0;2016.0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16.663797
Ghost Ship;35000000;91.0;2002.0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;27.724913
A Very Harold & Kumar Christmas;19000000;108.0;2011.0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17.971883
Wild Things;20000000;108.0;1998.0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;25.041992
The Debt;20000000;113.0;2010.0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;14.857884
High Fidelity;30000000;113.0;2000.0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;23.982956
One Missed Call;20000000;87.0;2008.0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;12.458131
Eye for an Eye;20000000;101.0;1996.0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;3.996392
The Bank Job;20000000;112.0;2008.0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;30.387754
Eternal Sunshine of the Spotless Mind;20000000;108.0;2004.0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;56.481487
You Again;20000000;105.0;2010.0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;19.962713
Street Kings;20000000;109.0;2008.0;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;18.666876
The World's End;20000000;109.0;2013.0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;55.964605
Daybreakers;20000000;98.0;2009.0;1;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;1;0;0;28.019226
She's Out of My League;20000000;104.0;2010.0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;16.176976
Monte Carlo;20000000;109.0;2011.0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;17.237143
Stay Alive;9000000;100.0;2006.0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;4.34503
Alpha and Omega;20000000;88.0;2010.0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;12.300789
The Covenant;20000000;97.0;2006.0;1;1;1;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;1;0;0;15.804814
Shorts;40000000;89.0;2009.0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;4.100942
To Die For;20000000;106.0;1995.0;1;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;12.309715
Nerve;20000000;96.0;2016.0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;62.933899
Appaloosa;20000000;115.0;2008.0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;16.074397
Vampires;20000000;108.0;1998.0;1;1;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;1;0;0;17.016284
Psycho;806948;109.0;1960.0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;93.067866
My Best Friend's Girl;20000000;101.0;2008.0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;17.145287
Endless Love;20000000;103.0;2014.0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;27.256849
Georgia Rule;20000000;113.0;2007.0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;7.878177
Under the Rainbow;20000000;98.0;1981.0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.173964
Ladyhawke;20000000;121.0;1985.0;1;0;1;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;14.370111
Simon Birch;20000000;114.0;1998.0;1;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;11.090254
Reign Over Me;20000000;124.0;2007.0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;20.82778
Into the Wild;15000000;148.0;2007.0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;43.644978
School for Scoundrels;20000000;100.0;2006.0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;8.244324
Silent Hill: Revelation 3D;20000000;94.0;2012.0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;23.292761
From Dusk Till Dawn;19000000;108.0;1996.0;1;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;64.181668
Kung Fu Hustle;20000000;99.0;2004.0;0;1;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;13.658985
The Country Bears;35000000;88.0;2002.0;1;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;6.908351
The Kite Runner;20000000;128.0;2007.0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;10.446722
21 Grams;20000000;124.0;2003.0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;32.243357
Paparazzi;20000000;84.0;2004.0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;9.149089
A Guy Thing;20000000;101.0;2003.0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;5.596835
Capitalism: A Love Story;20000000;120.0;2009.0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10.50098
The Greatest Story Ever Told;20000000;199.0;1965.0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;3.011205
Secret in Their Eyes;19500000;111.0;2015.0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;15.012237
Disaster Movie;25000000;87.0;2008.0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16.238961
Armored;20000000;88.0;2009.0;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;15.21229
The Man Who Knew Too Little;20000000;97.0;1997.0;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;6.397042
What's Your Number?;20000000;106.0;2011.0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;19.220789
Lockout;20000000;95.0;2012.0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;35.232278
Envy;40000000;99.0;2004.0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9.842771
Crank: High Voltage;20000000;96.0;2009.0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;35.542809
One Night with the King;20000000;123.0;2006.0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3.476925
The Quiet American;30000000;101.0;2002.0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;5.133744
The Weather Man;20000000;101.0;2005.0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;14.031377
Undisputed;20000000;96.0;2002.0;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;17.227376
12 Rounds;20000000;108.0;2009.0;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;15.66135
Let Me In;20000000;116.0;2010.0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;19.705311
Triple 9;20000000;115.0;2016.0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;29.371987
Deconstructing Harry;20000000;96.0;1997.0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;11.352693
Three to Tango;20000000;98.0;1999.0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;7.553773
Burnt;20000000;100.0;2015.0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;30.477114
We're No Angels;20000000;106.0;1989.0;1;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;9.927018
Everyone Says I Love You;20000000;101.0;1996.0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;12.379781
Death Sentence;20000000;105.0;2007.0;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;12.643703
Everybody's Fine;21000000;99.0;2009.0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;15.440465
Code Name: The Cleaner;20000000;84.0;2007.0;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9.36146
Connie and Carla;20000000;98.0;2004.0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.102663
Sweet Charity;8000000;149.0;1969.0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0.709143
Inherent Vice;20000000;148.0;2014.0;1;0;0;0;1;1;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;45.742217
Battle of the Year;20000000;110.0;2013.0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;8.237336
An American Carol;20000000;83.0;2008.0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2.605374
Machete Kills;12000000;107.0;2013.0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;29.072964
Willard;22000000;100.0;2003.0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1.322528
Little Boy;20000000;106.0;2015.0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;12.232048
A Dangerous Method;15000000;99.0;2011.0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;27.133277
